run,model_type,sim_id,snap_idx,a,pos_mse,pk_ratio_k0.0245,cross_corr_k0.0245,pk_ratio_k0.0491,cross_corr_k0.0491,pk_ratio_k0.0736,cross_corr_k0.0736,pk_ratio_k0.0982,cross_corr_k0.0982,pk_ratio_k0.1227,cross_corr_k0.1227,pk_ratio_k0.1473,cross_corr_k0.1473,pk_ratio_k0.1718,cross_corr_k0.1718,pk_ratio_k0.1963,cross_corr_k0.1963,pk_ratio_k0.2209,cross_corr_k0.2209,pk_ratio_k0.2454,cross_corr_k0.2454,pk_ratio_k0.2700,cross_corr_k0.2700,pk_ratio_k0.2945,cross_corr_k0.2945,pk_ratio_k0.3191,cross_corr_k0.3191,pk_ratio_k0.3436,cross_corr_k0.3436,pk_ratio_k0.3682,cross_corr_k0.3682,pk_ratio_k0.3927,cross_corr_k0.3927,pk_ratio_k0.4172,cross_corr_k0.4172,pk_ratio_k0.4418,cross_corr_k0.4418,pk_ratio_k0.4663,cross_corr_k0.4663,pk_ratio_k0.4909,cross_corr_k0.4909,pk_ratio_k0.5154,cross_corr_k0.5154,pk_ratio_k0.5400,cross_corr_k0.5400,pk_ratio_k0.5645,cross_corr_k0.5645,pk_ratio_k0.5890,cross_corr_k0.5890,pk_ratio_k0.6136,cross_corr_k0.6136,pk_ratio_k0.6381,cross_corr_k0.6381,pk_ratio_k0.6627,cross_corr_k0.6627,pk_ratio_k0.6872,cross_corr_k0.6872,pk_ratio_k0.7118,cross_corr_k0.7118,pk_ratio_k0.7363,cross_corr_k0.7363,pk_ratio_k0.7609,cross_corr_k0.7609,pk_ratio_k0.7854,cross_corr_k0.7854,pk_ratio_k0.8099,cross_corr_k0.8099,pk_ratio_k0.8345,cross_corr_k0.8345,pk_ratio_k0.8590,cross_corr_k0.8590,pk_ratio_k0.8836,cross_corr_k0.8836,pk_ratio_k0.9081,cross_corr_k0.9081,pk_ratio_k0.9327,cross_corr_k0.9327,pk_ratio_k0.9572,cross_corr_k0.9572,pk_ratio_k0.9817,cross_corr_k0.9817,pk_ratio_k1.0063,cross_corr_k1.0063,pk_ratio_k1.0308,cross_corr_k1.0308,pk_ratio_k1.0554,cross_corr_k1.0554,pk_ratio_k1.0799,cross_corr_k1.0799,pk_ratio_k1.1045,cross_corr_k1.1045,pk_ratio_k1.1290,cross_corr_k1.1290,pk_ratio_k1.1536,cross_corr_k1.1536,pk_ratio_k1.1781,cross_corr_k1.1781,pk_ratio_k1.2026,cross_corr_k1.2026,pk_ratio_k1.2272,cross_corr_k1.2272,pk_ratio_k1.2517,cross_corr_k1.2517,pk_ratio_k1.2763,cross_corr_k1.2763,pk_ratio_k1.3008,cross_corr_k1.3008,pk_ratio_k1.3254,cross_corr_k1.3254,pk_ratio_k1.3499,cross_corr_k1.3499,pk_ratio_k1.3744,cross_corr_k1.3744,pk_ratio_k1.3990,cross_corr_k1.3990,pk_ratio_k1.4235,cross_corr_k1.4235,pk_ratio_k1.4481,cross_corr_k1.4481,pk_ratio_k1.4726,cross_corr_k1.4726,pk_ratio_k1.4972,cross_corr_k1.4972,pk_ratio_k1.5217,cross_corr_k1.5217,pk_ratio_k1.5463,cross_corr_k1.5463
cnn electric-dream,cnn,94,12,0.3204081654548645,3.3866626836243086e-06,1.0001004934310913,0.999904453754425,1.0007774829864502,0.999788761138916,0.9996085166931152,0.9996756315231323,1.0016489028930664,0.999241054058075,1.0018651485443115,0.9990955591201782,1.0009233951568604,0.9984459280967712,1.001953363418579,0.9980705380439758,1.0015345811843872,0.9975485801696777,1.002413272857666,0.9971041083335876,1.0025173425674438,0.9962767362594604,1.002705693244934,0.9955306649208069,1.0018328428268433,0.9946732521057129,1.000357747077942,0.9936800003051758,0.9981333613395691,0.992686927318573,1.0015162229537964,0.9920006990432739,0.9973662495613098,0.9905275106430054,0.998970627784729,0.9896482229232788,0.9903664588928223,0.9881953597068787,0.9901063442230225,0.986360490322113,0.987964391708374,0.9852945804595947,0.9834662079811096,0.9836389422416687,0.9767346978187561,0.9815521836280823,0.9762766361236572,0.9796898365020752,0.9703108668327332,0.9778538346290588,0.9609758257865906,0.9753182530403137,0.9581977725028992,0.9725578427314758,0.9484812021255493,0.9700784683227539,0.9385397434234619,0.9668667912483215,0.9280257821083069,0.9634583592414856,0.9174502491950989,0.9609512090682983,0.9115970730781555,0.9572919011116028,0.8962633609771729,0.9537742733955383,0.8866743445396423,0.9485152959823608,0.8741557598114014,0.9444402456283569,0.8587462902069092,0.9406946897506714,0.8511751890182495,0.9359261989593506,0.8330096006393433,0.9292662143707275,0.8210746049880981,0.9240843057632446,0.8014118671417236,0.9182268381118774,0.7911672592163086,0.9115211963653564,0.7801857590675354,0.906527042388916,0.7635066509246826,0.8982965350151062,0.751656174659729,0.8923496603965759,0.7381870746612549,0.8842300772666931,0.7214415669441223,0.8783293962478638,0.7074183225631714,0.8694576025009155,0.6923408508300781,0.8607005476951599,0.6906861066818237,0.8550274968147278,0.6644036173820496,0.8454593420028687,0.6485018134117126,0.8343266248703003,0.6358093619346619,0.8269690871238708,0.6206028461456299,0.8172937035560608,0.609612226486206,0.809101402759552,0.5997790098190308,0.8003381490707397,0.583388090133667,0.7890526056289673,0.5694299340248108,0.781943678855896,0.5559763312339783,0.7680597901344299,0.5515062808990479,0.7604423761367798,0.5343484878540039,0.7464825510978699,0.5299195647239685,0.7386471629142761,0.5150408744812012,0.725979745388031,0.5086178779602051,0.715330958366394,0.49744194746017456,0.7086670398712158
cnn electric-dream,cnn,94,24,0.5408163070678711,7.627042577951215e-06,1.0003409385681152,0.9999486804008484,1.0016556978225708,0.9999034404754639,1.0008270740509033,0.9998404383659363,1.0034615993499756,0.999596893787384,1.0059340000152588,0.999538004398346,1.0064325332641602,0.9992399215698242,1.0078328847885132,0.9990093111991882,1.0088951587677002,0.9987398982048035,1.0135934352874756,0.9985453486442566,1.0136827230453491,0.9981071949005127,1.015556812286377,0.9978064894676208,1.0192896127700806,0.9972967505455017,1.0203725099563599,0.996944010257721,1.020696759223938,0.9964291453361511,1.023532748222351,0.9959681630134583,1.022126317024231,0.9955176711082458,1.0284607410430908,0.9950888752937317,1.0254782438278198,0.9940884709358215,1.030045986175537,0.9933651089668274,1.0309102535247803,0.9928316473960876,1.0277557373046875,0.9918673038482666,1.0311068296432495,0.9909558892250061,1.0335277318954468,0.9897449016571045,1.0339769124984741,0.9889488816261292,1.0308316946029663,0.9875709414482117,1.0278745889663696,0.9859172105789185,1.0285987854003906,0.984591543674469,1.0321556329727173,0.9824046492576599,1.0222680568695068,0.9812256693840027,1.0216422080993652,0.9791680574417114,1.018214464187622,0.9771512746810913,1.0192608833312988,0.9753721356391907,1.0155692100524902,0.9727427363395691,1.0039421319961548,0.9706060886383057,1.0006415843963623,0.968189001083374,0.9941150546073914,0.9655948877334595,0.9925181269645691,0.9624944925308228,0.9888306260108948,0.9601754546165466,0.9844600558280945,0.9569851756095886,0.979285717010498,0.9533765316009521,0.9723678231239319,0.9502943754196167,0.9719297289848328,0.9459194540977478,0.9526429772377014,0.9425716400146484,0.9628458023071289,0.9386639595031738,0.9448369145393372,0.935081422328949,0.9492694139480591,0.9310626983642578,0.936273455619812,0.9264898896217346,0.9359267354011536,0.9225625991821289,0.9251502156257629,0.9165601134300232,0.9211424589157104,0.9127165079116821,0.9163838624954224,0.9092562198638916,0.9085494875907898,0.9039608240127563,0.8969686031341553,0.9006394743919373,0.8907256722450256,0.8945016860961914,0.8863475918769836,0.8907791972160339,0.8822036385536194,0.8858665227890015,0.8775589466094971,0.8804802894592285,0.8623847365379333,0.8762251734733582,0.8567176461219788,0.8732734322547913,0.8503454327583313,0.8691721558570862,0.8443398475646973,0.8627574443817139,0.838003933429718,0.8596553802490234,0.8322889804840088,0.8560090065002441
cnn electric-dream,cnn,94,37,0.7795918583869934,1.2560416507767513e-05,1.0001438856124878,0.99997878074646,1.0015685558319092,0.999964714050293,1.0008641481399536,0.9999260902404785,1.002769112586975,0.9997969269752502,1.007309913635254,0.9997465014457703,1.0080710649490356,0.9996423721313477,1.008777379989624,0.9994790554046631,1.0097647905349731,0.9992709159851074,1.0161207914352417,0.999126136302948,1.0120091438293457,0.9987583160400391,1.0171747207641602,0.9985189437866211,1.0214180946350098,0.9981048703193665,1.019797682762146,0.997859537601471,1.0211048126220703,0.9974976778030396,1.0266075134277344,0.9968037605285645,1.0178416967391968,0.996600866317749,1.0216386318206787,0.996094286441803,1.0269662141799927,0.9950870275497437,1.0254287719726562,0.994605302810669,1.024692416191101,0.9938865900039673,1.0287604331970215,0.9929808378219604,1.0278986692428589,0.991793692111969,1.0254219770431519,0.9906339049339294,1.0293543338775635,0.9899904131889343,1.033021092414856,0.988753080368042,1.0256551504135132,0.9876050353050232,1.0245013236999512,0.9857400059700012,1.0260413885116577,0.9843104481697083,1.0211544036865234,0.9835239052772522,1.016381025314331,0.9808902740478516,1.0187195539474487,0.978954017162323,1.0151474475860596,0.9771857857704163,1.007636308670044,0.9758564829826355,1.0071524381637573,0.9734477996826172,0.9996289610862732,0.9708181619644165,1.0014749765396118,0.9690260291099548,0.9905907511711121,0.9658213257789612,0.9853528141975403,0.9632371068000793,0.9781490564346313,0.9599229097366333,0.9847517609596252,0.9574005603790283,0.9654473066329956,0.9547216296195984,0.9650081396102905,0.9517112970352173,0.9542195796966553,0.9490094780921936,0.9523615837097168,0.9448165893554688,0.944657564163208,0.9416441917419434,0.9308907985687256,0.9398362040519714,0.9279012084007263,0.9361523985862732,0.9178851842880249,0.9312398433685303,0.9155988097190857,0.9273505806922913,0.9058513045310974,0.9226654171943665,0.8980148434638977,0.9181042313575745,0.8916374444961548,0.9146504998207092,0.8738346695899963,0.9111594557762146,0.8712401986122131,0.9066509008407593,0.8714919686317444,0.9005247950553894,0.8658536076545715,0.8974898457527161,0.8570199012756348,0.8920083045959473,0.8609962463378906,0.8900701999664307,0.8498879671096802,0.8852301239967346,0.839850902557373,0.8806269764900208,0.8357061147689819,0.8774845600128174,0.8187249302864075,0.8723589777946472,0.8225259184837341,0.8672933578491211
cnn electric-dream,cnn,94,49,1.0,1.674225859460421e-05,0.999877393245697,0.9999916553497314,1.0009219646453857,0.999978244304657,1.0006396770477295,0.9999420046806335,1.0015430450439453,0.9998428225517273,1.00791335105896,0.9997556805610657,1.008346438407898,0.9996331334114075,1.008486270904541,0.9994367361068726,1.0089296102523804,0.9991666674613953,1.0163649320602417,0.9989696145057678,1.0086864233016968,0.9983991384506226,1.0160359144210815,0.9980233311653137,1.0203580856323242,0.9973486661911011,1.016434669494629,0.9969379901885986,1.0173282623291016,0.9964026808738708,1.0266021490097046,0.9953488111495972,1.0116006135940552,0.9947705864906311,1.0132187604904175,0.9937469959259033,1.0211890935897827,0.992549479007721,1.018573522567749,0.991630494594574,1.0165075063705444,0.9900650382041931,1.0207164287567139,0.9891989231109619,1.0195189714431763,0.9871678352355957,1.0177524089813232,0.9856374859809875,1.0193860530853271,0.9842816591262817,1.0215919017791748,0.9825209379196167,1.0131282806396484,0.9808011054992676,1.0146129131317139,0.9789196848869324,1.0143604278564453,0.9771325588226318,1.0066041946411133,0.975609540939331,1.0009008646011353,0.9722172617912292,1.0040477514266968,0.9701167941093445,1.0017188787460327,0.9670002460479736,0.9948208332061768,0.9652490019798279,0.9903047680854797,0.9631998538970947,0.9819779396057129,0.9598385691642761,0.986839771270752,0.958323061466217,0.9743552803993225,0.9537339210510254,0.972690761089325,0.95036381483078,0.9624204635620117,0.9471933841705322,0.9681066870689392,0.9432659149169922,0.9648100733757019,0.9413875937461853,0.946811854839325,0.9377408623695374,0.9474703073501587,0.9338477849960327,0.9479663968086243,0.9298867583274841,0.9384247660636902,0.9262100458145142,0.9280300736427307,0.922976016998291,0.9192544221878052,0.920232892036438,0.9137035012245178,0.914101779460907,0.912245512008667,0.9098137617111206,0.9000544548034668,0.9063720703125,0.8851244449615479,0.9013395309448242,0.8810389041900635,0.8974601030349731,0.8752446174621582,0.8923748731613159,0.859339714050293,0.8870353102684021,0.8574110865592957,0.8804565668106079,0.844972550868988,0.8766154050827026,0.8440626859664917,0.8699788451194763,0.8359007835388184,0.866233229637146,0.8373178839683533,0.8629737496376038,0.8299039006233215,0.8568600416183472,0.821845293045044,0.8522235155105591,0.8180361986160278,0.8430747389793396,0.8157923221588135,0.8414120674133301
kcorr gallant-lion-73,kcorr,90,0,0.10000000149011612,4.493977598940546e-07,0.9996246695518494,0.9998854994773865,0.9990617632865906,0.9997054934501648,0.998651385307312,0.9992576241493225,0.9980440735816956,0.9987941980361938,0.9962615370750427,0.9981734156608582,0.9942708015441895,0.9970656633377075,0.9929870963096619,0.9962755441665649,0.9911167025566101,0.9951552748680115,0.9883242249488831,0.9938911199569702,0.984413206577301,0.9919801950454712,0.9814532399177551,0.990553617477417,0.9770867824554443,0.9892802238464355,0.9739025831222534,0.987065851688385,0.9668517112731934,0.9851993918418884,0.963334858417511,0.9820927381515503,0.9581313729286194,0.9804790019989014,0.9516054391860962,0.9778302311897278,0.9416738748550415,0.9756518602371216,0.934388279914856,0.9736078977584839,0.9278377294540405,0.9696332216262817,0.9203413128852844,0.9658863544464111,0.9090502262115479,0.9626152515411377,0.9001137018203735,0.9581450819969177,0.8903141617774963,0.9555714726448059,0.8770967721939087,0.9515646696090698,0.8680787086486816,0.9489708542823792,0.8538553714752197,0.9426088929176331,0.8439582586288452,0.9375445246696472,0.8280651569366455,0.932538628578186,0.8141356110572815,0.928617000579834,0.798741340637207,0.923317015171051,0.7830950617790222,0.9168729186058044,0.7675595283508301,0.9117807745933533,0.7530739307403564,0.9031572341918945,0.7329168915748596,0.8972392678260803,0.7173643708229065,0.889505922794342,0.7000729441642761,0.8818007111549377,0.681710422039032,0.8761667609214783,0.6674865484237671,0.8690670132637024,0.6459494829177856,0.8621158599853516,0.6276237368583679,0.8506779074668884,0.6103750467300415,0.8406919240951538,0.593269944190979,0.8298661112785339,0.5677493810653687,0.8194343447685242,0.5569741129875183,0.8076534271240234,0.5368790626525879,0.7975825071334839,0.5120585560798645,0.7872149348258972,0.49342066049575806,0.7697191834449768,0.48312991857528687,0.7558961510658264,0.45932409167289734,0.7390431761741638,0.4405165910720825,0.7262318730354309,0.42722466588020325,0.7128141522407532,0.40599939227104187,0.6902653574943542,0.39305901527404785,0.6735799312591553,0.3729802072048187,0.6577242612838745,0.35648980736732483,0.6389312744140625,0.3435520529747009,0.6142913103103638,0.3265867829322815,0.5993075370788574,0.3106810748577118,0.5780583024024963,0.29860320687294006,0.556532621383667,0.2818984389305115,0.5291673541069031,0.27347931265830994,0.513428270816803,0.26182982325553894,0.4955277740955353
kcorr gallant-lion-73,kcorr,90,12,0.3204081654548645,9.990679245674983e-06,0.6896710991859436,0.999675989151001,0.6121806502342224,0.9996576905250549,0.61286461353302,0.9989474415779114,0.6411722302436829,0.9983574151992798,0.6959803700447083,0.997148871421814,0.739151120185852,0.9952926635742188,0.7660890221595764,0.9930083155632019,0.7985323071479797,0.9917507171630859,0.8220392465591431,0.9899598956108093,0.847981333732605,0.9867502450942993,0.8512957096099854,0.9848299026489258,0.8638166189193726,0.9824227690696716,0.8813981413841248,0.9793106317520142,0.8760825395584106,0.9772158265113831,0.8820856213569641,0.9730514287948608,0.8749207258224487,0.9722173810005188,0.8652646541595459,0.9658036231994629,0.8636402487754822,0.9625000953674316,0.8486889004707336,0.9604388475418091,0.8428890109062195,0.954783022403717,0.8289608955383301,0.9505991339683533,0.8097963929176331,0.9450522065162659,0.7991105914115906,0.9386329650878906,0.7791246175765991,0.9332979917526245,0.758775532245636,0.9286414384841919,0.7369755506515503,0.9230253100395203,0.7246650457382202,0.9172831177711487,0.7027690410614014,0.911074697971344,0.6885285377502441,0.9028019309043884,0.6646566987037659,0.895815372467041,0.6531386971473694,0.8870025873184204,0.6297102570533752,0.8799843192100525,0.6147748231887817,0.871800422668457,0.5957282781600952,0.8577361702919006,0.578830897808075,0.8538538217544556,0.5660775899887085,0.8438112735748291,0.5495157241821289,0.8309754729270935,0.5399967432022095,0.8284668326377869,0.5190894603729248,0.8179712295532227,0.5092980265617371,0.8054792881011963,0.48913151025772095,0.7957959175109863,0.4745537042617798,0.7829748392105103,0.46035391092300415,0.7710803747177124,0.4445684552192688,0.758987307548523,0.4334019124507904,0.7495238184928894,0.41873303055763245,0.7365577220916748,0.40360692143440247,0.7257517576217651,0.388455867767334,0.7106542587280273,0.3842279613018036,0.6976441144943237,0.3670288920402527,0.6823259592056274,0.3560086190700531,0.6718130111694336,0.34531739354133606,0.6564469933509827,0.33567115664482117,0.6443882584571838,0.33091089129447937,0.6323471665382385,0.31706809997558594,0.6168912053108215,0.3062465190887451,0.6067817807197571,0.29709306359291077,0.5892288684844971,0.2883032262325287,0.573925256729126,0.2801659405231476,0.5577355623245239,0.2729623317718506,0.5427247881889343,0.26372087001800537,0.5312660932540894,0.25739970803260803,0.5223318934440613,0.2495846301317215,0.5038984417915344
kcorr gallant-lion-73,kcorr,90,24,0.5408163070678711,6.116836448200047e-05,0.4370521008968353,0.998995840549469,0.3603740930557251,0.9992131590843201,0.38069772720336914,0.9965994358062744,0.4263142943382263,0.9946056604385376,0.5078790187835693,0.9888570308685303,0.565909743309021,0.9806739687919617,0.5919987559318542,0.9693253636360168,0.6557063460350037,0.9686461687088013,0.6898131370544434,0.9620433449745178,0.7363327145576477,0.9489910006523132,0.7354744076728821,0.9450961351394653,0.7602735757827759,0.9347724914550781,0.770845890045166,0.9200485944747925,0.7925677299499512,0.9192895293235779,0.7943288087844849,0.9044572114944458,0.8040120601654053,0.9021742939949036,0.7789980173110962,0.8839063048362732,0.7884762287139893,0.8713200688362122,0.7742244005203247,0.8664130568504333,0.7765008807182312,0.8501769304275513,0.7694056034088135,0.8415901064872742,0.747502326965332,0.8241758346557617,0.7416098713874817,0.8079891204833984,0.7141640782356262,0.7990734577178955,0.7187597751617432,0.7794027328491211,0.688872754573822,0.772294819355011,0.6810809373855591,0.7540977001190186,0.6666104793548584,0.7368382215499878,0.6517939567565918,0.7246818542480469,0.6367315053939819,0.7131454944610596,0.614747166633606,0.6830305457115173,0.6121769547462463,0.670981764793396,0.6201868057250977,0.6476297378540039,0.5799432396888733,0.6361570954322815,0.5785422325134277,0.6096203327178955,0.5714686512947083,0.5954451560974121,0.566649317741394,0.5780319571495056,0.5548250079154968,0.5557814836502075,0.546968400478363,0.5396777391433716,0.538757860660553,0.5154171586036682,0.5301914811134338,0.4993703365325928,0.5176240801811218,0.4870181977748871,0.5125025510787964,0.4705349802970886,0.5035971403121948,0.45017513632774353,0.4890846014022827,0.43499475717544556,0.4840337038040161,0.41118085384368896,0.48188263177871704,0.39325234293937683,0.46519532799720764,0.36624762415885925,0.4609946608543396,0.36607375741004944,0.4574761688709259,0.3375261723995209,0.4464426338672638,0.3281048536300659,0.44246891140937805,0.3172599971294403,0.4387086033821106,0.297677218914032,0.4260869026184082,0.27775871753692627,0.42538654804229736,0.2742287814617157,0.412320613861084,0.2538975477218628,0.40625497698783875,0.22921444475650787,0.40791621804237366,0.22032003104686737,0.3971649408340454,0.2193768322467804,0.39316704869270325,0.20094844698905945,0.3914472460746765,0.1870729774236679,0.3844590187072754,0.18110892176628113,0.3750843107700348,0.16741037368774414
kcorr gallant-lion-73,kcorr,90,37,0.7795918583869934,0.00017085892613977194,0.2823197841644287,0.9982261657714844,0.23194196820259094,0.9979349374771118,0.2620510160923004,0.9910842776298523,0.3123928904533386,0.9861888885498047,0.4008357524871826,0.9703918695449829,0.4594305455684662,0.9502089619636536,0.47626399993896484,0.9238725304603577,0.557486891746521,0.9212635159492493,0.5957670211791992,0.9055269956588745,0.6476134061813354,0.8721790909767151,0.6463576555252075,0.8662422299385071,0.6672755479812622,0.8405295610427856,0.6546159982681274,0.8055495619773865,0.7114426493644714,0.8023471236228943,0.6993618011474609,0.7701407074928284,0.7313480973243713,0.7548055052757263,0.6933499574661255,0.7259820699691772,0.6957823038101196,0.697288990020752,0.700223445892334,0.684050440788269,0.6985103487968445,0.6475186944007874,0.7046380043029785,0.6270327568054199,0.6829119324684143,0.5957931280136108,0.6781606674194336,0.5638777017593384,0.6617443561553955,0.560386061668396,0.6700379848480225,0.5109533667564392,0.6537308692932129,0.5073379874229431,0.6393021941184998,0.4671848714351654,0.6343808770179749,0.4482574760913849,0.6302177906036377,0.41651400923728943,0.6159900426864624,0.40409529209136963,0.5926004648208618,0.3859492838382721,0.6038179993629456,0.3556699752807617,0.6171024441719055,0.3279374837875366,0.5850381851196289,0.31492114067077637,0.5801781415939331,0.2915261685848236,0.5766740441322327,0.2731962502002716,0.5725568532943726,0.24263440072536469,0.5618290901184082,0.21885454654693604,0.5656055808067322,0.21250681579113007,0.5447192788124084,0.18721698224544525,0.5497474074363708,0.16747990250587463,0.5364105105400085,0.1734086126089096,0.5323621034622192,0.14100925624370575,0.5261391401290894,0.1326518952846527,0.5263055562973022,0.1268235296010971,0.5277833938598633,0.11875449866056442,0.5264737010002136,0.1013147160410881,0.5100693106651306,0.07994605600833893,0.5103915333747864,0.08242706954479218,0.5104323029518127,0.07264005392789841,0.5088117122650146,0.06907805055379868,0.5069359540939331,0.05750208720564842,0.49676835536956787,0.04563996568322182,0.4918672740459442,0.0646992027759552,0.49350470304489136,0.04759872704744339,0.49407505989074707,0.03329256549477577,0.476971298456192,0.03128356114029884,0.49111610651016235,0.03748872131109238,0.47608357667922974,0.03164167329668999,0.4772186875343323,0.029808055609464645,0.48070645332336426,0.02448403090238571,0.4829655587673187,0.027446094900369644,0.4759216904640198,0.01833547279238701
kcorr gallant-lion-73,kcorr,90,49,1.0,0.0002884290588553995,0.20771081745624542,0.9977617859840393,0.17479684948921204,0.9963404536247253,0.20743931829929352,0.98503577709198,0.25821709632873535,0.9772864580154419,0.34628695249557495,0.9510762691497803,0.40289825201034546,0.9199330806732178,0.4133221209049225,0.8811854720115662,0.5003896951675415,0.874767541885376,0.5401703715324402,0.8494576811790466,0.5891249179840088,0.7979273796081543,0.5924426913261414,0.7908251285552979,0.6048721671104431,0.7524774670600891,0.577576756477356,0.7028136253356934,0.6520570516586304,0.6930086612701416,0.6338270306587219,0.6489591598510742,0.672505795955658,0.6193737387657166,0.6333649158477783,0.587674617767334,0.6253733038902283,0.5517633557319641,0.6446288228034973,0.5280367136001587,0.6369559168815613,0.48190492391586304,0.6423230171203613,0.4487004280090332,0.6296789646148682,0.4177647829055786,0.6215865015983582,0.37557271122932434,0.6142086386680603,0.3741627335548401,0.6210727095603943,0.3262493908405304,0.6176923513412476,0.316980242729187,0.6011870503425598,0.26893919706344604,0.5952245593070984,0.2632017433643341,0.5956466794013977,0.21808558702468872,0.5822606682777405,0.2128542810678482,0.5680801272392273,0.20656956732273102,0.5785309076309204,0.17406833171844482,0.5784526467323303,0.14449965953826904,0.556287407875061,0.1403399407863617,0.5539689660072327,0.12644989788532257,0.5650031566619873,0.11742548644542694,0.5621103048324585,0.09494441002607346,0.5489307641983032,0.07730066776275635,0.5506869554519653,0.0687248706817627,0.5284940004348755,0.05876493826508522,0.5314618349075317,0.04735132306814194,0.5247717499732971,0.05441798269748688,0.5228338241577148,0.036105673760175705,0.509479820728302,0.031550999730825424,0.5128607153892517,0.03275642916560173,0.5060412883758545,0.03332897275686264,0.5022693276405334,0.02527800388634205,0.49909263849258423,0.012742644175887108,0.4965594410896301,0.014793002046644688,0.5020254850387573,0.011616392992436886,0.5011817812919617,0.01413609366863966,0.5044159889221191,0.008338740095496178,0.4851905107498169,0.0034079086035490036,0.48497775197029114,0.017575209960341454,0.4838292598724365,0.004065399058163166,0.4846688508987427,0.005605799611657858,0.46596047282218933,0.0057243164628744125,0.4772486388683319,0.009551010094583035,0.4613848030567169,0.017716646194458008,0.4636138379573822,0.019011452794075012,0.47327685356140137,0.011329126544296741,0.4650898575782776,0.011037105694413185,0.4692033529281616,0.013233359903097153
kcorr gallant-lion-73,kcorr,91,0,0.10000000149011612,4.520675247476902e-07,0.9996592998504639,0.9998193979263306,0.9992917776107788,0.9995726346969604,0.9984553456306458,0.9990623593330383,0.9975647926330566,0.9985462427139282,0.9965091347694397,0.9979861974716187,0.9947648048400879,0.9972637295722961,0.9925091862678528,0.9960384964942932,0.9908832311630249,0.9950869679450989,0.9879043102264404,0.9935908317565918,0.9848687648773193,0.992568850517273,0.9803512096405029,0.9914742112159729,0.9781326055526733,0.9890927672386169,0.9732062816619873,0.9870567917823792,0.968170166015625,0.9852278232574463,0.9619936943054199,0.9833875894546509,0.9585206508636475,0.9806089997291565,0.950787365436554,0.9774342775344849,0.9441981315612793,0.9750804305076599,0.937788188457489,0.9727165102958679,0.926919162273407,0.9693148136138916,0.9192101359367371,0.9668498039245605,0.9112474918365479,0.963054358959198,0.9008564949035645,0.9583304524421692,0.8902451992034912,0.9550041556358337,0.8756653666496277,0.9516434073448181,0.8682934641838074,0.946636438369751,0.8540202975273132,0.9435643553733826,0.842327356338501,0.9386906027793884,0.8276071548461914,0.9349493384361267,0.8136969804763794,0.9267597198486328,0.7989745736122131,0.9232995510101318,0.7815257906913757,0.917661190032959,0.7697210311889648,0.9103274345397949,0.750625491142273,0.9031539559364319,0.7343255877494812,0.8977112770080566,0.7219170928001404,0.890806257724762,0.700144350528717,0.8856374025344849,0.6853402256965637,0.8777274489402771,0.6657664179801941,0.8691736459732056,0.6471019387245178,0.8574368953704834,0.6286430358886719,0.8510199189186096,0.6149405241012573,0.8418169021606445,0.5875615477561951,0.8301107883453369,0.5713633894920349,0.8221845030784607,0.5544373989105225,0.8097797632217407,0.5367878079414368,0.7942988276481628,0.5187247395515442,0.7808582782745361,0.49748149514198303,0.7720084190368652,0.48036617040634155,0.7594069242477417,0.46082910895347595,0.7442302703857422,0.4457930028438568,0.728638231754303,0.42419227957725525,0.7106142044067383,0.40733495354652405,0.69666588306427,0.3873928189277649,0.6698004007339478,0.37633663415908813,0.6542666554450989,0.35575318336486816,0.6358255743980408,0.34419965744018555,0.6174811124801636,0.32633495330810547,0.596718966960907,0.31143561005592346,0.5754931569099426,0.30129650235176086,0.554632306098938,0.28082507848739624,0.5391972064971924,0.27050691843032837,0.5169156789779663,0.2615335285663605,0.4989168345928192
