run,model_type,snap_idx,a,pos_mse_mean,pos_mse_std,pk_ratio_mean_k0.1,pk_ratio_std_k0.1,cross_corr_mean_k0.1,cross_corr_std_k0.1,pk_ratio_mean_k0.2,pk_ratio_std_k0.2,cross_corr_mean_k0.2,cross_corr_std_k0.2,pk_ratio_mean_k0.3,pk_ratio_std_k0.3,cross_corr_mean_k0.3,cross_corr_std_k0.3,pk_ratio_mean_k0.5,pk_ratio_std_k0.5,cross_corr_mean_k0.5,cross_corr_std_k0.5,pk_ratio_mean_k0.6,pk_ratio_std_k0.6,cross_corr_mean_k0.6,cross_corr_std_k0.6,pk_ratio_mean_k0.8,pk_ratio_std_k0.8,cross_corr_mean_k0.8,cross_corr_std_k0.8,pk_ratio_mean_k1.0,pk_ratio_std_k1.0,cross_corr_mean_k1.0,cross_corr_std_k1.0,pk_ratio_mean_k1.5,pk_ratio_std_k1.5,cross_corr_mean_k1.5,cross_corr_std_k1.5,pk_ratio_mean_k2.0,pk_ratio_std_k2.0,cross_corr_mean_k2.0,cross_corr_std_k2.0
cnn_wst efficient-thunder-86,cnn_wst,0,0.10000000149011612,4.502588922150608e-07,1.5650582737936787e-09,0.9976708292961121,0.0002847673313226551,0.9986754655838013,8.984260057331994e-05,0.9904556274414062,0.0004515597247518599,0.9952222108840942,0.00018676290346775204,0.9774478673934937,0.0003571916895452887,0.9892657995223999,0.00020944507559761405,0.9277617335319519,0.0004694045055657625,0.9692508578300476,0.00028465004288591444,0.8898783922195435,0.0004995362833142281,0.9556863903999329,0.00047809130046516657,0.7678829431533813,0.001974127721041441,0.9114181399345398,0.0008007168071344495,0.6277987957000732,0.0029759048484265804,0.8501278758049011,0.0006957845180295408,0.28232377767562866,0.003764113411307335,0.5380608439445496,0.004874872043728828,0.2589249312877655,0.004090161062777042,0.4980244040489197,0.0018535315757617354
cnn_wst efficient-thunder-86,cnn_wst,12,0.3204081654548645,2.797918568830937e-06,3.022653781159273e-08,1.007598638534546,0.0015838200924918056,0.9995317459106445,2.584969115559943e-05,1.0008949041366577,0.0014750688569620252,0.9984487295150757,4.509883001446724e-05,0.9975003004074097,0.0031898391898721457,0.9969221353530884,0.0001584015553817153,1.0082042217254639,0.003420521505177021,0.992939829826355,0.0005264460924081504,1.0192724466323853,0.006904419511556625,0.989981472492218,0.0006883218884468079,1.0041890144348145,0.010361885651946068,0.9750162363052368,0.0010116121266037226,0.9057250022888184,0.011168552562594414,0.9430646896362305,0.0016831017564982176,0.5838565826416016,0.007135883439332247,0.7856109738349915,0.0025978528428822756,0.563737690448761,0.006498664617538452,0.7700208425521851,0.004614577163010836
cnn_wst efficient-thunder-86,cnn_wst,24,0.5408163070678711,5.9940787650702985e-06,6.00403486984066e-08,1.0086889266967773,0.002644698368385434,0.9998565912246704,1.642291317693889e-05,1.0027544498443604,0.0021877046674489975,0.9995017051696777,2.4311024390044622e-05,1.0015461444854736,0.003955685067921877,0.9989933967590332,6.649024726357311e-05,1.0254662036895752,0.004399476107209921,0.9969491958618164,0.00010094661411130801,1.0489991903305054,0.007615304552018642,0.9946624636650085,0.0001277126430068165,1.0818860530853271,0.013100020587444305,0.9850584268569946,0.0003994779835920781,1.067063570022583,0.012911753728985786,0.9689720869064331,0.001094164210371673,0.9220180511474609,0.011885618790984154,0.9016759991645813,0.0026599497068673372,0.9063466787338257,0.011108575388789177,0.8943879008293152,0.0030313830357044935
cnn_wst efficient-thunder-86,cnn_wst,37,0.7795918583869934,1.003553388727596e-05,6.053732959923622e-08,1.0071992874145508,0.0028124505188316107,0.9999294281005859,8.214376975956839e-06,0.9995840191841125,0.002268808428198099,0.9996224641799927,5.409971345216036e-05,0.9944726824760437,0.0034933965653181076,0.9989022016525269,0.0001449141273042187,1.0022417306900024,0.003398012835532427,0.9952030181884766,0.0005769614945165813,1.0155029296875,0.006142920348793268,0.991544246673584,0.0009010593639686704,1.0287176370620728,0.009714887477457523,0.9788813591003418,0.002222702605649829,1.0113881826400757,0.009164746850728989,0.962135910987854,0.0032042611856013536,0.8796896934509277,0.010848306119441986,0.8960930705070496,0.006162360310554504,0.8637530207633972,0.007555954158306122,0.8886164426803589,0.007055148482322693
cnn_wst efficient-thunder-86,cnn_wst,49,1.0,1.3611753092845903e-05,6.438617984923295e-08,1.0059820413589478,0.0027167077641934156,0.9999089241027832,2.033165037573781e-05,0.9969107508659363,0.00220281770452857,0.9994457364082336,0.0001245710882358253,0.9887898564338684,0.003466254100203514,0.9983030557632446,0.00033287584665231407,0.9853266477584839,0.005350603722035885,0.9929439425468445,0.00112652697134763,0.9902717471122742,0.0075350492261350155,0.9879974126815796,0.0017527524614706635,0.9920278787612915,0.009639517404139042,0.9725262522697449,0.0033352687023580074,0.9628092050552368,0.012729482725262642,0.9523839950561523,0.003988008014857769,0.8167481422424316,0.010249675251543522,0.8751680254936218,0.007702216971665621,0.8028255701065063,0.010397552512586117,0.866207480430603,0.008365820161998272
cnn_wst pious-wildflower-89,cnn_wst,0,0.10000000149011612,4.502588922150608e-07,1.5650582737936787e-09,0.9976710081100464,0.0002847305731847882,0.9986753463745117,8.980794518720359e-05,0.9904561042785645,0.00045119403512217104,0.9952219128608704,0.00018681082292459905,0.977448582649231,0.0003570749540813267,0.9892656207084656,0.00020948128076270223,0.9277616739273071,0.0004691412905231118,0.969250500202179,0.0002848791191354394,0.8898774981498718,0.0004992283647879958,0.9556867480278015,0.00047717546112835407,0.7678830623626709,0.001974298618733883,0.9114189147949219,0.0008011290919966996,0.6277993321418762,0.0029756142757833004,0.8501267433166504,0.0006965613574720919,0.28232401609420776,0.0037639664951711893,0.5380610823631287,0.004874122329056263,0.25892525911331177,0.004090122878551483,0.4980248510837555,0.0018530398374423385
cnn_wst pious-wildflower-89,cnn_wst,12,0.3204081654548645,2.4557378765166505e-06,2.446133811346928e-08,1.0024250745773315,0.0008430700399912894,0.999708354473114,2.6370122213847935e-05,1.0013009309768677,0.001607478829100728,0.9990565180778503,4.67139070678968e-05,1.0027639865875244,0.0019279206171631813,0.9981726408004761,0.00015884081949479878,1.0151307582855225,0.003658523317426443,0.9955522418022156,0.0005310902488417923,1.035881757736206,0.00874883122742176,0.9932990074157715,0.000518167857080698,1.0765717029571533,0.019755899906158447,0.9814255833625793,0.0007967607234604657,1.03745436668396,0.023870078846812248,0.9559451937675476,0.0013154540210962296,0.7296187877655029,0.023078182712197304,0.812842071056366,0.002412100788205862,0.7084683179855347,0.02194490097463131,0.798244833946228,0.004422205965965986
cnn_wst pious-wildflower-89,cnn_wst,24,0.5408163070678711,5.2955248065700285e-06,3.0687569462651574e-08,1.00265371799469,0.0011736344313248992,0.9999252557754517,1.4515218026645016e-05,1.0024096965789795,0.0017022558022290468,0.9996943473815918,2.713488538574893e-05,1.0027053356170654,0.0023566456511616707,0.9992357492446899,5.292502464726567e-05,1.0122287273406982,0.0026538181118667126,0.9969150424003601,0.00039662758354097605,1.0290813446044922,0.004914530552923679,0.9945067167282104,0.0008176887640729547,1.069395899772644,0.014419077895581722,0.9848797917366028,0.0019060339545831084,1.0789134502410889,0.013778689317405224,0.9698948860168457,0.002896334743127227,0.9768975377082825,0.015167067758738995,0.9069568514823914,0.005318747833371162,0.9635554552078247,0.014325260184705257,0.9002065658569336,0.005626747850328684
cnn_wst pious-wildflower-89,cnn_wst,37,0.7795918583869934,8.878000880940817e-06,7.705996496642783e-08,1.0010830163955688,0.0013294561067596078,0.9999364614486694,1.4065458344703075e-05,0.9995566606521606,0.0017159910639747977,0.9996165037155151,0.00011174863175256178,0.9960325360298157,0.0024555351119488478,0.9988192319869995,0.0002981044235639274,0.9915825724601746,0.0028700483962893486,0.9948581457138062,0.0011601627338677645,0.9974034428596497,0.002789283636957407,0.9913436770439148,0.0017350822454318404,1.0052720308303833,0.009621456265449524,0.979099452495575,0.0035291481763124466,0.9995584487915039,0.009279157966375351,0.9629138708114624,0.005184581037610769,0.908532440662384,0.010991123504936695,0.8984681963920593,0.00926845334470272,0.8973726034164429,0.007890007458627224,0.8918343782424927,0.010000508278608322
cnn_wst pious-wildflower-89,cnn_wst,49,1.0,1.2049613542330916e-05,1.361121250118108e-07,0.999825119972229,0.0013948839623481035,0.9998999834060669,2.9819508199580014e-05,0.997310996055603,0.0018361429683864117,0.9993893504142761,0.00018159743922296911,0.991485595703125,0.0028264119755476713,0.9981910586357117,0.0004742218879982829,0.9806966781616211,0.0032609610352665186,0.9928398132324219,0.0016498363111168146,0.9799700975418091,0.002963630948215723,0.9883188009262085,0.0023796141613274813,0.9750917553901672,0.006928551476448774,0.973912239074707,0.0043167839758098125,0.9548813700675964,0.01252666674554348,0.9546927213668823,0.005437467712908983,0.8464932441711426,0.011494716629385948,0.8799254298210144,0.010546511970460415,0.8356550931930542,0.01224377192556858,0.8717886209487915,0.010478287003934383
cnn_wst azure-salad-88,cnn_wst,0,0.10000000149011612,4.502588922150608e-07,1.5650582737936787e-09,0.9976709485054016,0.00028463132912293077,0.9986753463745117,8.960155537351966e-05,0.9904556274414062,0.0004514887114055455,0.995221734046936,0.00018637081666383892,0.9774482846260071,0.00035709241637960076,0.9892655611038208,0.0002096288080792874,0.9277620315551758,0.00046936102444306016,0.9692506790161133,0.00028479989850893617,0.8898771405220032,0.0004982887185178697,0.9556863903999329,0.0004773105902131647,0.767883837223053,0.001973796868696809,0.9114182591438293,0.0008004135452210903,0.627798855304718,0.002976169576868415,0.850128173828125,0.000696510192938149,0.28232383728027344,0.0037635869812220335,0.5380604863166809,0.004873771220445633,0.25892555713653564,0.004090228583663702,0.49802350997924805,0.0018533734837546945
cnn_wst azure-salad-88,cnn_wst,12,0.3204081654548645,2.9023887236689915e-06,1.7247482262477935e-08,1.0057322978973389,0.001707357121631503,0.9994390606880188,5.4853237088536844e-05,1.00269615650177,0.0016549734864383936,0.9982463121414185,9.2489251983352e-05,1.0049947500228882,0.001982042333111167,0.9966274499893188,4.788597289007157e-05,1.0235021114349365,0.003329929895699024,0.9923641085624695,0.0003137393796350807,1.0327646732330322,0.0033437060192227364,0.9889329671859741,0.0002229340170742944,1.0075829029083252,0.006375149358063936,0.9719999432563782,0.0005849708104506135,0.9072073698043823,0.005531642120331526,0.9381688237190247,0.0006939714658074081,0.5914381742477417,0.005715345498174429,0.7788838148117065,0.0021801895927637815,0.5708645582199097,0.005124270915985107,0.7630388736724854,0.0025564953684806824
cnn_wst azure-salad-88,cnn_wst,24,0.5408163070678711,6.197420498210704e-06,2.4356792732085783e-08,1.0075441598892212,0.0019673926290124655,0.9997960329055786,1.9184883058187552e-05,1.0074180364608765,0.0018934259423986077,0.9994174838066101,3.6256442399462685e-05,1.0126844644546509,0.0025836422573775053,0.9988850355148315,1.2272334060980938e-05,1.0442359447479248,0.002617404330521822,0.9967300295829773,9.860110731096938e-05,1.0665481090545654,0.0023870388977229595,0.9944379925727844,0.00014887598808854818,1.0881860256195068,0.007268821820616722,0.9843069911003113,0.000643550418317318,1.0650322437286377,0.004162341821938753,0.9676260948181152,0.0013761805603280663,0.9116279482841492,0.0064961411990225315,0.8985151052474976,0.0031285055447369814,0.8945707082748413,0.008521310985088348,0.8909279108047485,0.0035697247367352247
cnn_wst azure-salad-88,cnn_wst,37,0.7795918583869934,1.028411843435606e-05,4.2973223764725404e-08,1.0074163675308228,0.0020342699717730284,0.9998953938484192,1.1558968253666535e-05,1.0064377784729004,0.0019625388085842133,0.9996258616447449,4.037030885228887e-05,1.0070245265960693,0.00271132355555892,0.9989042282104492,0.00013622149708680809,1.021229863166809,0.0011225648922845721,0.9950577020645142,0.0005873841000720859,1.0324865579605103,0.004150413908064365,0.9914410710334778,0.0009604879305697978,1.029380440711975,0.0065034544095396996,0.9784730076789856,0.0020602967124432325,1.0020214319229126,0.008077431470155716,0.9610815048217773,0.00321331899613142,0.8587148785591125,0.01331019215285778,0.8923400044441223,0.005382418166846037,0.8429339528083801,0.008917943574488163,0.8845630884170532,0.005971082020550966
cnn_wst azure-salad-88,cnn_wst,49,1.0,1.3889722686144523e-05,7.402782162450072e-08,1.0070774555206299,0.002141212113201618,0.9998873472213745,1.4177162483974826e-05,1.0050745010375977,0.0022651434410363436,0.9994577169418335,9.612780559109524e-05,1.0025566816329956,0.003589802887290716,0.9982329607009888,0.0003065055643673986,1.0064717531204224,0.0015842020511627197,0.992379367351532,0.0011543129803612828,1.009399652481079,0.0033543738536536694,0.9872416257858276,0.0018873022636398673,0.9957448840141296,0.004479553550481796,0.9706198573112488,0.0030711183790117502,0.9562889337539673,0.007670286111533642,0.949319064617157,0.0036635908763855696,0.8022391200065613,0.01070083025842905,0.8673689961433411,0.006465456914156675,0.7877938151359558,0.010588610544800758,0.8581256866455078,0.006847188342362642
cnn_wst iconc-forest-90,cnn_wst,0,0.10000000149011612,4.502588922150608e-07,1.5650582737936787e-09,0.9976709485054016,0.0002845910203177482,0.998675525188446,8.976090612122789e-05,0.9904556274414062,0.0004514803586062044,0.9952219128608704,0.00018695999460760504,0.977448582649231,0.00035722824395634234,0.9892657399177551,0.00020937826775480062,0.9277622103691101,0.00046948602539487183,0.9692505598068237,0.0002842603134922683,0.8898779153823853,0.000499422661960125,0.9556859731674194,0.00047798489686101675,0.7678831219673157,0.001974082086235285,0.9114187955856323,0.0008010859601199627,0.627798855304718,0.0029761313926428556,0.8501272201538086,0.0006960824248380959,0.2823238968849182,0.0037635413464158773,0.5380614995956421,0.0048733605071902275,0.2589256167411804,0.004090418107807636,0.4980242848396301,0.0018536082934588194
cnn_wst iconc-forest-90,cnn_wst,12,0.3204081654548645,2.41384950641077e-06,1.8830592570756625e-08,1.0052322149276733,0.0018772161565721035,0.9996936917304993,2.0790370399481617e-05,1.00601065158844,0.002351975766941905,0.9990290403366089,3.822819053311832e-05,1.0069929361343384,0.002644516294822097,0.9981416463851929,0.0001062339506461285,1.0024685859680176,0.0023941174149513245,0.9954237937927246,0.00048734439769759774,1.007169485092163,0.006425855681300163,0.9931160807609558,0.00035196379758417606,1.030563235282898,0.013864502310752869,0.9816399812698364,0.0006686904234811664,1.0165278911590576,0.01861434616148472,0.9583017230033875,0.0006840609712526202,0.738394558429718,0.01740132085978985,0.8208602666854858,0.0015628546243533492,0.7158197164535522,0.01666121557354927,0.8061978220939636,0.0028073848225176334
cnn_wst iconc-forest-90,cnn_wst,24,0.5408163070678711,5.236968536337372e-06,5.5624766732191064e-08,1.0071423053741455,0.0020096893422305584,0.9999319314956665,8.8477463577874e-06,1.011519432067871,0.002252791775390506,0.9996614456176758,4.320974403526634e-05,1.01456618309021,0.0029341885820031166,0.999077320098877,0.00013148371363058686,1.0138869285583496,0.001618747366592288,0.9961721301078796,0.0006792264175601304,1.019748330116272,0.0016717324033379555,0.9934112429618835,0.001313506392762065,1.0396959781646729,0.010453185997903347,0.9824087023735046,0.0032473988831043243,1.0549688339233398,0.008673659525811672,0.966508686542511,0.00515907583758235,0.9754041433334351,0.011175933293998241,0.9013334512710571,0.010432436130940914,0.9615700840950012,0.010327646508812904,0.8944439888000488,0.010703746229410172
cnn_wst iconc-forest-90,cnn_wst,37,0.7795918583869934,8.852346036292147e-06,1.644228698028287e-07,1.0074121952056885,0.0019289585761725903,0.9999208450317383,2.2102669390733354e-05,1.0122296810150146,0.001980273285880685,0.9994584918022156,0.0001568224688526243,1.0134388208389282,0.0030428520403802395,0.9983776807785034,0.00042609492084011436,1.0051891803741455,0.002221247646957636,0.9934487342834473,0.0016403066692873836,1.0046857595443726,0.0020076590590178967,0.9895511865615845,0.0023809897247701883,0.9969757199287415,0.005648399703204632,0.9757360219955444,0.00498313270509243,0.989174485206604,0.005792202427983284,0.9581707119941711,0.007565401028841734,0.9079059362411499,0.01031795796006918,0.8899002075195312,0.014918259344995022,0.8968881368637085,0.0066573740914464,0.8827575445175171,0.0154746538028121
cnn_wst iconc-forest-90,cnn_wst,49,1.0,1.2025649084534962e-05,2.6409399625676e-07,1.007332682609558,0.0018539185402914882,0.9998656511306763,4.367555811768398e-05,1.01194167137146,0.0020920142997056246,0.9991537928581238,0.0002482793643139303,1.011560082435608,0.0035690832883119583,0.9976099729537964,0.0006361468695104122,1.0003961324691772,0.002718247938901186,0.9911656379699707,0.0022166622802615166,0.9955849647521973,0.003374169347807765,0.9862850308418274,0.003076281165704131,0.977874755859375,0.004484264180064201,0.9703566431999207,0.006022634916007519,0.9543887376785278,0.008982604369521141,0.9500234723091125,0.007822313345968723,0.8495506048202515,0.011862273328006268,0.8716942667961121,0.015734611079096794,0.8387870788574219,0.012935604900121689,0.8628366589546204,0.016200577840209007
